,r0,b,MFPT
56,0.5623413251903491,0.0562341325190349,2.0586901626447807
57,1.0,0.0562341325190349,1.7790057237297272
58,1.7782794100389228,0.0562341325190349,1.6243241609953738
59,3.1622776601683795,0.0562341325190349,1.6026538774681791
60,5.623413251903491,0.0562341325190349,1.7680498119571673
61,10.0,0.0562341325190349,2.292521580149024
62,17.78279410038923,0.0562341325190349,3.738578100526931
63,31.622776601683796,0.0562341325190349,8.482289566110326
64,56.23413251903491,0.0562341325190349,31.69038324260101
65,100.0,0.0562341325190349,253.7224192141511
66,17.78279410038923,0.0562341325190349,3.738578100526931
67,31.622776601683796,0.0562341325190349,8.482289566110326
68,0.0316227766016837,0.1,6.484847729027833
69,0.0562341325190349,0.1,5.0054947819549
70,0.1,0.1,3.89500412392293
71,0.1778279410038923,0.1,3.072584274556036
72,0.3162277660168379,0.1,2.47427823038342
73,0.5623413251903491,0.1,2.050379369695527
74,1.0,0.1,1.766187014091423
75,1.7782794100389228,0.1,1.6039193817934985
76,3.1622776601683795,0.1,1.5684183528883813
77,5.623413251903491,0.1,1.7056366417117297
78,10.0,0.1,2.1634287034075177
79,17.78279410038923,0.1,3.41478945335291
80,31.622776601683796,0.1,7.375813667648177
81,56.23413251903491,0.1,25.507608524642208
82,100.0,0.1,181.4612014211184
83,17.78279410038923,0.1,3.41478945335291
84,31.622776601683796,0.1,7.375813667648177
85,0.0316227766016837,0.1778279410038923,6.484021567321183
86,0.0562341325190349,0.1778279410038923,5.003660135974619
87,0.1,0.1778279410038923,3.891625991301977
88,0.1778279410038923,0.1778279410038923,3.0668874211863675
89,0.3162277660168379,0.1778279410038923,2.4651064725041136
90,0.5623413251903491,0.1778279410038923,2.035912835555956
91,1.0,0.1778279410038923,1.7433911356455258
92,1.7782794100389228,0.1778279410038923,1.567343437151356
93,3.1622776601683795,0.1778279410038923,1.507271027202698
94,5.623413251903491,0.1778279410038923,1.5957913726050243
95,10.0,0.1778279410038923,1.942480655719546
96,17.78279410038923,0.1778279410038923,2.8855164538177185
97,31.622776601683796,0.1778279410038923,5.694556395104753
98,56.23413251903491,0.1778279410038923,17.10835314528599
99,100.0,0.1778279410038923,97.59712910706207
100,17.78279410038923,0.1778279410038923,2.8855164538177185
101,31.622776601683796,0.1778279410038923,5.694556395104753
102,0.0316227766016837,0.3162277660168379,6.486594949640115
103,0.0562341325190349,0.3162277660168379,5.004909495788977
104,0.1,0.3162277660168379,3.890596295842888
105,0.1778279410038923,0.3162277660168379,3.0622378759384143
106,0.3162277660168379,0.3162277660168379,2.4549282831619066
107,0.5623413251903491,0.3162277660168379,2.0173313605318413
108,1.0,0.3162277660168379,1.7118038944524936
109,1.7782794100389228,0.3162277660168379,1.5148070428902574
110,3.1622776601683795,0.3162277660168379,1.4186829064336033
111,5.623413251903491,0.3162277660168379,1.4387569939840827
112,10.0,0.3162277660168379,1.6377976509957726
113,17.78279410038923,0.3162277660168379,2.2024742979080463
114,31.622776601683796,0.3162277660168379,3.756723470529964
115,56.23413251903491,0.3162277660168379,9.049554736603437
116,100.0,0.3162277660168379,36.6864922404432
117,17.78279410038923,0.3162277660168379,2.2024742979080463
118,31.622776601683796,0.3162277660168379,3.756723470529964
119,0.0316227766016837,0.5623413251903491,6.5043433568551325
120,0.0562341325190349,0.5623413251903491,5.02201386889989
121,0.1,0.5623413251903491,3.90549525697655
122,0.1778279410038923,0.5623413251903491,3.0728577364031846
123,0.3162277660168379,0.5623413251903491,2.458566722548705
124,0.5623413251903491,0.5623413251903491,2.0102717199646536
125,1.0,0.5623413251903491,1.6885422405091148
126,1.7782794100389228,0.5623413251903491,1.4664680195666775
127,3.1622776601683795,0.5623413251903491,1.3295528540361057
128,5.623413251903491,0.5623413251903491,1.2772071951330466
129,10.0,0.5623413251903491,1.3322686555050924
130,17.78279410038923,0.5623413251903491,1.5673265885955765
131,31.622776601683796,0.5623413251903491,2.1944919819957978
132,56.23413251903491,0.5623413251903491,3.951254862780511
133,100.0,0.5623413251903491,10.308292241883096
134,17.78279410038923,0.5623413251903491,1.5673265885955765
135,31.622776601683796,0.5623413251903491,2.1944919819957978
136,0.0316227766016837,1.0,6.568647171191531
137,0.0562341325190349,1.0,5.088402963618043
138,0.1,1.0,3.971310738552553
139,0.1778279410038923,1.0,3.134883652075851
140,0.3162277660168379,1.0,2.5132089286775274
141,0.5623413251903491,1.0,2.0534153942419504
142,1.0,1.0,1.7150208184032474
143,1.7782794100389228,1.0,1.4688300400293044
144,3.1622776601683795,1.0,1.2961606657408355
145,5.623413251903491,1.0,1.1872017907018158
146,10.0,1.0,1.1425573297341352
147,17.78279410038923,1.0,1.180233277629058
148,31.622776601683796,1.0,1.3533195609310271
149,56.23413251903491,1.0,1.809141679009334
150,100.0,1.0,3.0302529837475443
151,17.78279410038923,1.0,1.180233277629058
152,31.622776601683796,1.0,1.3533195609310271
153,0.0316227766016837,1.7782794100389228,6.742968197714051
154,0.0562341325190349,1.7782794100389228,5.267884820490636
155,0.1,1.7782794100389228,4.150733797094977
156,0.1778279410038923,1.7782794100389228,3.308652393958204
157,0.3162277660168379,1.7782794100389228,2.67610352641327
158,0.5623413251903491,1.7782794100389228,2.200861738240227
159,1.0,1.7782794100389228,1.8428903754700692
160,1.7782794100389228,1.7782794100389228,1.5723217847254296
161,3.1622776601683795,1.7782794100389228,1.3685281312363948
162,5.623413251903491,1.7782794100389228,1.2187338671800538
163,10.0,1.7782794100389228,1.1157754929444024
164,17.78279410038923,1.7782794100389228,1.059064171944653
165,31.622776601683796,1.7782794100389228,1.0582818038290829
166,56.23413251903491,1.7782794100389228,1.1420257935832965
167,100.0,1.7782794100389228,1.3831212174328478
168,17.78279410038923,1.7782794100389228,1.059064171944653
169,31.622776601683796,1.7782794100389228,1.0582818038290829
170,0.0316227766016837,3.1622776601683795,7.127485929036109
171,0.0562341325190349,3.1622776601683795,5.653112322583808
172,0.1,3.1622776601683795,4.526984531749163
173,0.1778279410038923,3.1622776601683795,3.666790785223773
174,0.3162277660168379,3.1622776601683795,3.0088277974766697
175,0.5623413251903491,3.1622776601683795,2.503189105094942
176,1.0,3.1622776601683795,2.11206654712132
177,1.7782794100389228,3.1622776601683795,1.807243627224318
178,3.1622776601683795,3.1622776601683795,1.5674364490141452
179,5.623413251903491,3.1622776601683795,1.3782353989004674
180,10.0,3.1622776601683795,1.2309793886422522
181,17.78279410038923,3.1622776601683795,1.1204715066098765
182,31.622776601683796,3.1622776601683795,1.045148416949809
183,56.23413251903491,3.1622776601683795,1.0089641359830095
184,100.0,3.1622776601683795,1.0254333993801086
185,17.78279410038923,3.1622776601683795,1.1204715066098765
186,31.622776601683796,3.1622776601683795,1.045148416949809
187,0.0316227766016837,5.623413251903491,7.85221822979421
188,0.0562341325190349,5.623413251903491,6.3547242489451
189,0.1,5.623413251903491,5.191981171732173
190,0.1778279410038923,5.623413251903491,4.283990700804797
191,0.3162277660168379,5.623413251903491,3.5710452188617285
192,0.5623413251903491,5.623413251903491,3.0069623262591385
193,1.0,5.623413251903491,2.5567677826330986
194,1.7782794100389228,5.623413251903491,2.195003453771191
195,3.1622776601683795,5.623413251903491,1.902607268626748
196,5.623413251903491,5.623413251903491,1.6643176718157209
197,10.0,5.623413251903491,1.4689450929094057
198,17.78279410038923,5.623413251903491,1.3098095251832909
199,31.622776601683796,5.623413251903491,1.1829874594866323
200,56.23413251903491,5.623413251903491,1.0863586402362289
201,100.0,5.623413251903491,1.0207005898906338
202,17.78279410038923,5.623413251903491,1.3098095251832909
203,31.622776601683796,5.623413251903491,1.1829874594866323
204,0.0316227766016837,10.0,9.064841641214215
205,0.0562341325190349,10.0,7.490839959811408
206,0.1,10.0,6.241551544835318
207,0.1778279410038923,10.0,5.23783819677873
208,0.3162277660168379,10.0,4.425505798041844
209,0.5623413251903491,10.0,3.763784040571599
210,1.0,10.0,3.220710501302542
211,1.7782794100389228,10.0,2.7717521528834483
212,3.1622776601683795,10.0,2.399142602662399
213,5.623413251903491,10.0,2.0896714326160835
214,10.0,10.0,1.8321008645526988
215,17.78279410038923,10.0,1.616642397234162
216,31.622776601683796,10.0,1.4363370120820664
217,56.23413251903491,10.0,1.2873041870746134
218,100.0,10.0,1.167264033310054
219,17.78279410038923,10.0,1.616642397234162
220,31.622776601683796,10.0,1.4363370120820664
221,177.82794100389228,0.01,10956.172165466376
222,316.227766016838,0.01,5748233.255405072
223,177.82794100389228,0.0177827941003892,10373.921243259989
224,316.227766016838,0.0177827941003892,5388696.98763734
225,177.82794100389228,0.0316227766016837,9252.434395912094
226,316.227766016838,0.0316227766016837,4570825.56037247
227,177.82794100389228,0.0562341325190349,7243.965251766589
228,316.227766016838,0.0562341325190349,3067504.293547675
229,177.82794100389228,0.1,4301.513157127113
230,316.227766016838,0.1,1250671.8760087718
231,177.82794100389228,0.1778279410038923,1602.93298261402
232,316.227766016838,0.1778279410038923,220263.933250692
233,177.82794100389228,0.3162277660168379,344.57488207303226
234,316.227766016838,0.3162277660168379,15783.306641624327
235,177.82794100389228,0.5623413251903491,48.04626090411337
236,316.227766016838,0.5623413251903491,616.1783325528278
237,177.82794100389228,1.0,7.113921312655834
238,316.227766016838,1.0,28.58885680061626
239,177.82794100389228,1.7782794100389228,1.9900993049073288
240,316.227766016838,1.7782794100389228,3.7127450137005646
241,177.82794100389228,3.1622776601683795,1.1274441988583
242,316.227766016838,3.1622776601683795,1.396849780756514
243,177.82794100389228,5.623413251903491,0.9916609903203903
244,316.227766016838,5.623413251903491,1.014076763447302
245,177.82794100389228,10.0,1.075204316376119
246,316.227766016838,10.0,1.0127183740897197
247,562.341325190349,0.01,10829188351300.396
248,1000.0,0.01,4.79819666474222e+109
249,562.341325190349,0.0177827941003892,9713208423492.004
250,1000.0,0.0177827941003892,1.6487180707422278e+93
251,562.341325190349,0.0316227766016837,7023574855574.005
252,1000.0,0.0316227766016837,6.746651032809145e+76
253,562.341325190349,0.0562341325190349,2927468006696.1006
254,1000.0,0.0562341325190349,4.619290870963839e+60
255,562.341325190349,0.1,393939476793.6674
256,1000.0,0.1,1.2248517466721002e+45
257,562.341325190349,0.1778279410038923,8785396874.921387
258,1000.0,0.1778279410038923,4.7385330045952895e+30
259,562.341325190349,0.3162277660168379,34309087.61376564
260,1000.0,0.3162277660168379,3.406875771353228e+18
261,562.341325190349,0.5623413251903491,67246.10606116308
262,1000.0,0.5623413251903491,5649033143.361309
263,562.341325190349,1.0,296.4500602289472
264,1000.0,1.0,23720.59527465533
265,562.341325190349,1.7782794100389228,10.392857482313811
266,1000.0,1.7782794100389228,57.72863047492611
267,562.341325190349,3.1622776601683795,2.073295114500905
268,1000.0,3.1622776601683795,4.0570971112280905
269,562.341325190349,5.623413251903491,1.1223403894667996
270,1000.0,5.623413251903491,1.4016461386948238
271,562.341325190349,10.0,0.9860193816294616
272,1000.0,10.0,1.0103696336050154
273,562.341325190349,17.78279410038923,1.0716377956495189
274,1000.0,17.78279410038923,1.0101675888832176
275,562.341325190349,31.622776601683796,1.2778048433928744
276,1000.0,31.622776601683796,1.1606363179803283
277,562.341325190349,56.23413251903491,1.5948570342213233
278,1000.0,56.23413251903491,1.4214848973091352
279,562.341325190349,100.0,2.0399944874679434
280,1000.0,100.0,1.7990439790099602
281,0.0316227766016837,10.0,9.064841641214215
282,0.0562341325190349,10.0,7.490839959811408
283,0.1,10.0,6.241551544835318
284,0.1778279410038923,10.0,5.23783819677873
285,0.3162277660168379,10.0,4.425505798041844
286,0.5623413251903491,10.0,3.763784040571599
287,1.0,10.0,3.220710501302542
288,1.7782794100389228,10.0,2.7717521528834483
289,3.1622776601683795,10.0,2.399142602662399
290,5.623413251903491,10.0,2.0896714326160835
291,10.0,10.0,1.8321008645526988
292,17.78279410038923,10.0,1.616642397234162
293,31.622776601683796,10.0,1.4363370120820664
294,56.23413251903491,10.0,1.2873041870746134
295,100.0,10.0,1.167264033310054
296,177.82794100389228,10.0,1.075204316376119
297,316.227766016838,10.0,1.0127183740897197
298,0.0316227766016837,17.78279410038923,10.935535387276673
299,0.0562341325190349,17.78279410038923,9.18719528073659
300,0.1,17.78279410038923,7.776081095774273
301,0.1778279410038923,17.78279410038923,6.615142517434968
302,0.3162277660168379,17.78279410038923,5.648270716332185
303,0.5623413251903491,17.78279410038923,4.838701780565627
304,1.0,17.78279410038923,4.159063830403974
305,1.7782794100389228,17.78279410038923,3.5869876747569664
306,3.1622776601683795,17.78279410038923,3.1035071518535946
307,5.623413251903491,17.78279410038923,2.693927626213466
308,10.0,17.78279410038923,2.347512786348516
309,17.78279410038923,17.78279410038923,2.055461610750742
310,31.622776601683796,17.78279410038923,1.8093233296417996
311,56.23413251903491,17.78279410038923,1.6012885758031024
312,100.0,17.78279410038923,1.4258662759916023
313,177.82794100389228,17.78279410038923,1.2800943191546137
314,316.227766016838,17.78279410038923,1.162233205600952
315,0.0316227766016837,31.622776601683796,13.686451600860192
316,0.0562341325190349,31.622776601683796,11.622989372317
317,0.1,31.622776601683796,9.92359373416441
318,0.1778279410038923,31.622776601683796,8.514711636755628
319,0.3162277660168379,31.622776601683796,7.328132154654565
320,0.5623413251903491,31.622776601683796,6.316149515478601
321,1.0,31.622776601683796,5.44922809657144
322,1.7782794100389228,31.622776601683796,4.706664931701848
323,3.1622776601683795,31.622776601683796,4.071968102534279
324,5.623413251903491,31.622776601683796,3.529686039863363
325,10.0,31.622776601683796,3.065717217064158
326,17.78279410038923,31.622776601683796,2.668936041597646
327,31.622776601683796,31.622776601683796,2.3309962392148864
328,56.23413251903491,31.622776601683796,2.0445497463231237
329,100.0,31.622776601683796,1.8020701721772283
330,177.82794100389228,31.622776601683796,1.596404447850075
331,316.227766016838,31.622776601683796,1.4225387896842594
332,0.0316227766016837,56.23413251903491,17.546168575806348
333,0.0562341325190349,56.23413251903491,15.034733788329056
334,0.1,56.23413251903491,12.909881870608318
335,0.1778279410038923,56.23413251903491,11.107286022866766
336,0.3162277660168379,56.23413251903491,9.58509122953518
337,0.5623413251903491,56.23413251903491,8.292566875419272
338,1.0,56.23413251903491,7.181401719016973
339,1.7782794100389228,56.23413251903491,6.219042721529444
340,3.1622776601683795,56.23413251903491,5.385016592653075
341,5.623413251903491,56.23413251903491,4.664273739908598
342,10.0,56.23413251903491,4.044128226549448
343,17.78279410038923,56.23413251903491,3.5114197502267483
344,31.622776601683796,56.23413251903491,3.053690578741131
345,56.23413251903491,56.23413251903491,2.660993616051807
346,100.0,56.23413251903491,2.325753911261492
347,177.82794100389228,56.23413251903491,2.041089625609204
348,316.227766016838,56.23413251903491,1.7997714207045954
349,0.0316227766016837,100.0,22.718842030338124
350,0.0562341325190349,100.0,19.64789967095165
351,0.1,100.0,16.960154226216062
352,0.1778279410038923,100.0,14.649835474455712
353,0.3162277660168379,100.0,12.655100034307091
354,0.5623413251903491,100.0,10.939681356512551
355,1.0,100.0,9.476012303230572
356,1.7782794100389228,100.0,8.221255574600809
357,3.1622776601683795,100.0,7.1344515920443055
358,5.623413251903491,100.0,6.188070218311573
359,10.0,100.0,5.364579154810568
360,17.78279410038923,100.0,4.650802726680269
361,31.622776601683796,100.0,4.035294314732979
362,56.23413251903491,100.0,3.5056286057536177
363,100.0,100.0,3.0498796457284025
364,177.82794100389228,100.0,2.65847802211787
365,316.227766016838,100.0,2.3240941963821022
